customer_id,customer_name,city,state,region,signup_date
1720,Maria Flor Oliveira,Freitas,PR,Sul,2023-03-21
1721,Yan Barros,Sá,SC,Sul,2023-05-03
1722,Juan Macedo,da Conceição Verde,CE,Nordeste,2024-11-20
1723,Ravi Lucca Moraes,Lima dos Dourados,SP,Sudeste,2023-07-03
1724,Marina Jesus,Monteiro Alegre,RS,Sul,2024-06-12
1725,Mateus Alves,Macedo,SP,Sudeste,2024-02-15
1726,João Ramos,Fogaça,RJ,Sudeste,2024-04-21
1727,Juan Montenegro,Viana,PR,Sul,2023-11-15
1728,Ian Brito,Barbosa,SC,Sul,2023-03-30
1729,Sr. Yago Costa,Costa Alegre,CE,Nordeste,2024-04-12
1730,Kevin Souza,Correia Grande,SP,Sudeste,2024-01-13
1731,Dra. Ísis da Luz,Vargas,RS,Sul,2023-10-26
1732,João Miguel Ferreira,Guerra Verde,PR,Sul,2024-09-29
1733,Alice Melo,Gonçalves,RS,Sul,2024-04-20
1734,Ian Silveira,Melo,SC,Sul,2024-08-28
1735,Valentim Pastor,Silveira de Martins,PE,Nordeste,2023-07-20
1736,Sr. Levi Correia,Vargas das Pedras,CE,Nordeste,2023-09-09
1737,Pedro Lucas Machado,Freitas,MG,Sudeste,2023-01-07
1738,Davi Lucas das Neves,Monteiro,BA,Nordeste,2023-01-25
1739,Maria Fernandes,Leão,RS,Sul,2024-07-08
1740,Maria Luiza Teixeira,Duarte Verde,SC,Sul,2024-10-13
1741,Arthur Gabriel Carvalho,Farias,SP,Sudeste,2023-12-10
1742,Maria Júlia Garcia,Gonçalves,SP,Sudeste,2024-11-04
1743,Vitor Gomes,Melo,BA,Nordeste,2023-11-11
1744,Lucas Nunes,Porto de da Rosa,RJ,Sudeste,2023-07-30
1745,Enzo Gabriel Caldeira,Andrade,CE,Nordeste,2023-09-01
1746,Dra. Rebeca Alves,Costa,BA,Nordeste,2024-05-18
1747,Matheus da Paz,da Conceição,SP,Sudeste,2023-05-26
1748,Vinicius Azevedo,Araújo de Freitas,PR,Sul,2023-04-06
1749,Alexia Cavalcante,Jesus das Flores,SP,Sudeste,2023-08-26
1750,Daniel Cardoso,Mendes de Minas,CE,Nordeste,2024-02-27
1751,Gabrielly Cardoso,das Neves,SC,Sul,2024-04-14
1752,Olívia Castro,Pastor do Oeste,RJ,Sudeste,2024-08-17
1753,Natália da Mota,Abreu,RJ,Sudeste,2024-06-01
1754,Pietro Azevedo,Pereira de Goiás,MG,Sudeste,2024-10-14
1755,Luísa Nunes,Marques de Martins,BA,Nordeste,2023-03-18
1756,Ana Cecília Sousa,da Paz,SP,Sudeste,2024-03-21
1757,Mirella Ferreira,Gonçalves da Serra,MG,Sudeste,2023-08-31
1758,Isadora Cavalcanti,Marques das Flores,PR,Sul,2023-09-25
1759,Emilly Sampaio,Gonçalves,SC,Sul,2024-02-07
1760,Srta. Isabella Castro,Pires da Prata,SC,Sul,2023-11-22
1761,Bernardo Sampaio,Monteiro,PE,Nordeste,2023-10-06
1762,Camila Freitas,Sá,RS,Sul,2023-03-18
1763,Thiago Vargas,Jesus dos Dourados,RS,Sul,2023-05-20
1764,José Costela,Martins,RJ,Sudeste,2023-06-09
1765,Brayan Porto,Garcia de Fernandes,RJ,Sudeste,2023-06-18
1766,Sra. Evelyn Gonçalves,Albuquerque,PE,Nordeste,2024-04-22
1767,Danilo Santos,Duarte,SC,Sul,2024-02-21
1768,Nicole Mendonça,Azevedo de Barros,RJ,Sudeste,2024-07-02
1769,Isabelly Silva,Carvalho de Melo,SC,Sul,2023-08-01
1770,Enrico Cavalcante,Pereira,PE,Nordeste,2023-11-12
1771,Felipe da Rocha,Nascimento,PE,Nordeste,2023-09-29
1772,Sra. Eloá Barbosa,Rocha,RJ,Sudeste,2023-04-03
1773,Eduardo Macedo,Cavalcanti do Oeste,MG,Sudeste,2024-12-03
1774,Srta. Yasmin Cunha,Sampaio de Aragão,PR,Sul,2024-12-22
1775,Stephany Ramos,Gomes,SP,Sudeste,2023-08-09
1776,Sra. Melina Aragão,Aragão,SC,Sul,2023-06-01
1777,Gabriela da Cruz,da Costa do Oeste,RJ,Sudeste,2024-12-29
1778,Antony Leão,Albuquerque,RS,Sul,2023-12-31
1779,Sr. Benício Câmara,Rios,BA,Nordeste,2024-06-09
1780,Enzo Aparecida,Moraes do Campo,SP,Sudeste,2024-11-24
1781,Dr. Gabriel Pinto,Nogueira,PR,Sul,2023-09-24
1782,Mariane Campos,Cunha,MG,Sudeste,2023-02-01
1783,Luiz Henrique Duarte,Albuquerque,BA,Nordeste,2024-04-08
1784,Luara Albuquerque,Cunha dos Dourados,CE,Nordeste,2024-07-17
1785,Benício Ribeiro,Rezende da Praia,RS,Sul,2023-04-07
1786,Bernardo Cunha,da Rosa do Amparo,PE,Nordeste,2023-04-15
1787,Vitor Gabriel Vieira,da Cunha,MG,Sudeste,2023-05-05
1788,Luan Pires,Rocha Grande,SP,Sudeste,2023-03-05
1789,Sr. Liam Rios,Azevedo de Farias,RS,Sul,2023-05-14
1790,Pietro Garcia,Montenegro,RS,Sul,2024-02-15
1791,Alice da Conceição,Pimenta,SC,Sul,2024-12-03
1792,Leonardo da Costa,Sá de Goiás,RJ,Sudeste,2024-08-19
1793,Anna Liz Araújo,Freitas,PR,Sul,2023-03-18
1794,Laís Costa,Garcia,SP,Sudeste,2023-03-08
1795,Arthur Miguel da Costa,Sousa de Farias,RS,Sul,2024-10-23
1796,João Lucas Dias,Moreira,PE,Nordeste,2023-05-12
1797,Laura Sá,da Conceição,RJ,Sudeste,2023-12-06
1798,Sra. Manuela da Cruz,Nogueira,RJ,Sudeste,2023-02-13
1799,Josué Rodrigues,Pereira,PE,Nordeste,2023-02-21
1800,Stephany Duarte,Macedo,MG,Sudeste,2024-08-10
1801,Alana Azevedo,Azevedo de Correia,BA,Nordeste,2024-02-09
1802,Diego Costela,Borges,PE,Nordeste,2023-01-31
1803,Yan Vieira,da Costa,BA,Nordeste,2024-11-30
1804,Anna Liz Lima,das Neves de Cavalcante,BA,Nordeste,2023-06-26
1805,Srta. Isabelly Lima,Pereira,SC,Sul,2023-08-08
1806,Kevin da Paz,Porto de Costa,MG,Sudeste,2023-10-09
1807,Rodrigo Barros,Gonçalves das Flores,PR,Sul,2024-04-01
1808,Ravy Macedo,Montenegro das Pedras,MG,Sudeste,2023-02-05
1809,Rodrigo Almeida,Lima de Minas,RS,Sul,2024-10-24
1810,Vitor Gabriel Cassiano,da Cunha,PR,Sul,2024-05-25
1811,Nicole das Neves,da Paz de Garcia,BA,Nordeste,2024-07-17
1812,Rafaela Barbosa,Carvalho do Amparo,PE,Nordeste,2023-03-04
1813,Eduardo Correia,Albuquerque,RJ,Sudeste,2023-10-14
1814,Maria Fernanda Mendonça,Leão das Flores,BA,Nordeste,2023-05-21
1815,Sra. Maria Isis Mendonça,Ramos Verde,BA,Nordeste,2023-07-24
1816,Nicolas Andrade,Gomes,CE,Nordeste,2023-09-13
1817,Elisa Correia,da Cunha da Praia,CE,Nordeste,2023-01-20
1818,Rebeca Porto,Sampaio do Norte,BA,Nordeste,2024-12-31
1819,Maria Isis Lima,da Cruz,SC,Sul,2024-05-06
1820,Ana Beatriz Fonseca,Sampaio,CE,Nordeste,2024-05-11
1821,Clara da Luz,Rodrigues de Casa Grande,SC,Sul,2024-08-02
1822,Josué Pereira,Albuquerque,CE,Nordeste,2023-11-26
1823,Caleb Ramos,Gonçalves Verde,BA,Nordeste,2023-10-04
1824,Valentim Correia,Cavalcante das Pedras,MG,Sudeste,2023-01-27
1825,Kevin Montenegro,Pastor da Mata,SC,Sul,2024-09-03
1826,Sra. Aurora Caldeira,Casa Grande Paulista,RS,Sul,2023-01-31
1827,Srta. Maria Laura Sampaio,Abreu da Serra,PR,Sul,2023-03-01
1828,Agatha Brito,Vasconcelos,PE,Nordeste,2024-06-26
1829,Sra. Valentina Leão,Siqueira das Pedras,SC,Sul,2024-08-21
1830,Felipe Freitas,Santos,RS,Sul,2023-06-13
1831,Gael Henrique Mendonça,Montenegro,RJ,Sudeste,2023-09-11
1832,Rael Nunes,Cirino,RS,Sul,2023-09-30
1833,Bento Souza,Teixeira,CE,Nordeste,2023-02-27
1834,José Pedro Jesus,Pires de Pinto,RS,Sul,2024-08-12
1835,Enzo Barros,Barros das Flores,BA,Nordeste,2023-12-30
1836,João Guilherme Azevedo,Alves Verde,MG,Sudeste,2023-06-30
1837,Rhavi Mendonça,Albuquerque,RS,Sul,2024-08-29
1838,João Felipe Sá,Rios,SC,Sul,2024-12-15
1839,Ana Cecília Brito,Moreira,SC,Sul,2024-08-28
1840,Marcos Vinicius Pereira,Mendonça do Amparo,SP,Sudeste,2024-12-21
1841,Dr. Lucca Freitas,Dias de Goiás,SC,Sul,2024-08-04
1842,Dr. Marcos Vinicius Pimenta,Fogaça,MG,Sudeste,2024-07-30
1843,Sr. Alexandre Marques,Silveira Grande,RS,Sul,2024-05-19
1844,Davi Moura,Sampaio de Goiás,CE,Nordeste,2023-11-13
1845,Dr. Renan Moraes,Ribeiro do Oeste,MG,Sudeste,2024-05-17
1846,Lorenzo Almeida,Aparecida Alegre,SP,Sudeste,2023-04-03
1847,Melina da Conceição,Guerra de Sousa,SP,Sudeste,2023-08-27
1848,Anna Liz Ferreira,Melo do Campo,RS,Sul,2023-01-21
1849,Sra. Laís Pereira,Silva,CE,Nordeste,2024-05-04
1850,Vicente Oliveira,Cardoso,SP,Sudeste,2023-12-06
1851,Aurora da Rosa,Cavalcante de Machado,RS,Sul,2023-05-14
1852,Rodrigo Ribeiro,da Cruz,SC,Sul,2023-07-01
1853,Enzo Gabriel Sá,Caldeira,SC,Sul,2023-03-02
1854,Ana Castro,Gomes Paulista,SP,Sudeste,2023-06-01
1855,José Miguel Rios,Rios de Campos,MG,Sudeste,2023-04-24
1856,Catarina Nascimento,Borges de Vieira,CE,Nordeste,2024-01-09
1857,Sra. Heloisa Oliveira,Ramos,RJ,Sudeste,2024-01-18
1858,Dr. Mateus Rezende,da Conceição de Goiás,BA,Nordeste,2024-08-23
1859,Danilo da Rocha,Camargo,RJ,Sudeste,2023-12-11
1860,Luigi Sousa,Souza,PR,Sul,2023-11-27
1861,Léo Cardoso,Garcia Verde,MG,Sudeste,2023-06-11
1862,Srta. Luana Araújo,Gomes,BA,Nordeste,2024-10-16
1863,Luiza Vargas,Rocha Grande,PE,Nordeste,2024-10-26
1864,Hellena Caldeira,Albuquerque da Prata,SC,Sul,2023-06-28
1865,Luara Casa Grande,Câmara do Amparo,CE,Nordeste,2024-12-11
1866,Mirella Casa Grande,Casa Grande do Norte,SC,Sul,2023-08-17
1867,Luiza das Neves,da Mota,MG,Sudeste,2024-01-23
1868,Dra. Pietra Pires,Monteiro,PR,Sul,2024-12-06
1869,Marcos Vinicius Araújo,Cassiano do Oeste,PR,Sul,2023-05-11
1870,Srta. Ana Júlia Vasconcelos,Mendonça,MG,Sudeste,2023-01-02
1871,Sra. Letícia Ribeiro,Almeida,BA,Nordeste,2024-08-04
1872,Maria Júlia Fernandes,Rocha do Amparo,SP,Sudeste,2023-07-06
1873,Dr. Matteo Barbosa,da Paz do Oeste,SC,Sul,2024-09-18
1874,Dra. Maria Júlia Brito,Duarte,RS,Sul,2024-10-16
1875,Ana Júlia Santos,Marques da Serra,RJ,Sudeste,2024-05-23
1876,Cecilia Macedo,da Rocha de Casa Grande,MG,Sudeste,2023-12-06
1877,Henrique Souza,Sousa,RJ,Sudeste,2023-09-01
1878,Alexia Fonseca,Rocha,SC,Sul,2023-11-24
1879,Marcos Vinicius Lima,Araújo,MG,Sudeste,2024-10-13
1880,Luiz Henrique Melo,Aragão,RJ,Sudeste,2024-12-26
1881,Théo Rezende,Pastor das Pedras,SC,Sul,2024-04-02
1882,Nathan da Cruz,Campos,SP,Sudeste,2023-09-29
1883,Miguel Mendonça,Sales da Serra,RS,Sul,2023-09-13
1884,Maria Flor Vasconcelos,Vasconcelos,RJ,Sudeste,2023-12-25
1885,Maria Helena da Mota,Freitas de Albuquerque,PR,Sul,2023-04-21
1886,Danilo Barros,Mendonça,SP,Sudeste,2023-02-19
1887,Sophia Câmara,Pastor,BA,Nordeste,2024-03-24
1888,Pietra da Mota,Vieira,BA,Nordeste,2023-06-20
1889,Emilly Gomes,Ramos de Sampaio,BA,Nordeste,2024-05-19
1890,Letícia Oliveira,Brito,BA,Nordeste,2023-12-26
1891,Sr. Vitor Gabriel Cirino,Sampaio do Sul,CE,Nordeste,2024-01-20
1892,Zoe Viana,Azevedo de Moreira,RJ,Sudeste,2024-05-05
1893,Zoe Silva,Sá,RS,Sul,2023-06-16
1894,Dante Cirino,Abreu,PE,Nordeste,2023-03-17
1895,Melissa Dias,Aparecida,SP,Sudeste,2023-10-29
1896,Gustavo Rezende,Borges,SP,Sudeste,2023-11-23
1897,Jade Sá,Barros,PR,Sul,2023-04-18
1898,Thiago da Rosa,Nogueira da Serra,RJ,Sudeste,2023-12-17
1899,Agatha da Cruz,Aparecida do Galho,MG,Sudeste,2024-01-20
1900,Vitor Macedo,Oliveira,MG,Sudeste,2023-03-18
1901,Luara Moreira,Pereira da Prata,CE,Nordeste,2023-04-06
1902,Giovanna Sales,Ribeiro,SC,Sul,2024-08-31
1903,Isaac Andrade,Casa Grande,PE,Nordeste,2024-12-22
1904,Henrique Carvalho,Pastor,SP,Sudeste,2024-03-17
1905,Dr. Davi Lucas Siqueira,Barbosa da Prata,MG,Sudeste,2024-09-13
1906,José Pedro Garcia,Guerra,BA,Nordeste,2023-06-10
1907,Antonella da Cunha,Sales Grande,SP,Sudeste,2023-04-14
1908,Gabrielly Barbosa,Porto do Oeste,SC,Sul,2023-07-30
1909,Sra. Sophia Pereira,Leão,RS,Sul,2024-02-24
1910,Levi Viana,Garcia do Sul,CE,Nordeste,2024-07-07
1911,Isadora Barbosa,Campos da Prata,PR,Sul,2024-11-07
1912,Yan Jesus,Farias,PR,Sul,2023-11-01
1913,Aurora Fonseca,Vasconcelos Paulista,RS,Sul,2023-04-09
1914,Henry Gabriel da Mota,Brito,SP,Sudeste,2024-02-07
1915,Hellena Garcia,Viana,CE,Nordeste,2024-05-17
1916,Erick Moura,Pastor do Amparo,MG,Sudeste,2023-02-25
1917,Vinícius Ferreira,Novaes Paulista,SC,Sul,2023-01-04
1918,Beatriz Aragão,Dias,BA,Nordeste,2023-03-31
1919,Emilly Ferreira,Mendes Verde,PR,Sul,2024-11-08
1920,José Pedro Albuquerque,Ribeiro,PE,Nordeste,2023-07-24
1921,Diego Garcia,Aragão da Praia,RJ,Sudeste,2023-01-27
1922,Srta. Mariah Santos,Cirino de Macedo,RS,Sul,2023-06-24
1923,Dr. Theodoro da Paz,Lima do Galho,PR,Sul,2023-03-25
1924,Srta. Lorena Porto,das Neves,PE,Nordeste,2023-04-29
1925,Luara Borges,Barbosa,PR,Sul,2024-02-12
1926,Srta. Ayla Cavalcante,Barros,PE,Nordeste,2024-05-15
1927,Sra. Sabrina Albuquerque,Rocha do Galho,PR,Sul,2023-04-04
1928,Srta. Pietra Monteiro,Guerra,CE,Nordeste,2024-02-01
1929,Gabriel Souza,Silva,MG,Sudeste,2024-01-15
1930,Yasmin Souza,da Cruz do Galho,BA,Nordeste,2024-01-14
1931,Ana Cecília Pereira,Cavalcante de Rocha,MG,Sudeste,2024-04-01
1932,Heloisa Cavalcanti,Fonseca,SP,Sudeste,2023-09-27
1933,Théo Fogaça,Lima,PE,Nordeste,2024-04-21
1934,Maria Helena Cavalcante,Camargo Alegre,PR,Sul,2023-08-20
1935,Isadora Nogueira,da Rocha,PR,Sul,2024-07-31
1936,Rodrigo da Rocha,Cunha do Sul,SP,Sudeste,2023-06-04
1937,Dra. Maria Júlia Cunha,Ramos do Galho,RJ,Sudeste,2023-03-29
1938,Ravi Pinto,Araújo de Fogaça,SC,Sul,2024-07-08
1939,Raul Farias,Fogaça do Campo,BA,Nordeste,2024-08-26
1940,Luiz Fernando Silveira,Guerra,RS,Sul,2024-07-20
1941,Sr. Carlos Eduardo Lopes,Costa de Barros,SP,Sudeste,2024-02-01
1942,Sophie Cassiano,Campos do Amparo,CE,Nordeste,2024-03-04
1943,Eduardo Vargas,Câmara do Amparo,CE,Nordeste,2024-12-04
1944,Maria Fernanda da Rosa,Lima da Serra,PE,Nordeste,2024-08-09
1945,Juliana Caldeira,Ribeiro de Macedo,RS,Sul,2024-05-02
1946,Davi Miguel Fogaça,Abreu da Praia,PR,Sul,2023-03-22
1947,Srta. Brenda Correia,Aparecida Grande,BA,Nordeste,2023-02-05
1948,Mariah Souza,Andrade da Serra,CE,Nordeste,2024-08-07
1949,Fernanda Mendes,Campos das Pedras,CE,Nordeste,2024-08-08
1950,Sabrina Rodrigues,Duarte,MG,Sudeste,2023-05-04
1951,Sarah Silveira,Cardoso do Campo,PE,Nordeste,2023-06-27
1952,Antônio Cardoso,Ferreira,MG,Sudeste,2023-08-05
1953,Alice Vargas,Aragão,RS,Sul,2023-05-10
1954,Manuela Lima,Lopes,SP,Sudeste,2024-03-09
1955,Lavínia da Paz,Barros de Teixeira,RJ,Sudeste,2024-11-30
1956,Isadora Pinto,Siqueira,BA,Nordeste,2023-07-26
1957,Ester da Cruz,Vargas do Campo,MG,Sudeste,2024-09-01
1958,Josué Rios,Costa do Amparo,PR,Sul,2023-11-24
1959,Srta. Sarah Pimenta,Correia,RJ,Sudeste,2023-03-31
1960,Clarice da Conceição,Cardoso,BA,Nordeste,2024-07-23
1961,Ana Carolina da Mota,Casa Grande,BA,Nordeste,2024-07-19
1962,Allana Pimenta,Borges,SC,Sul,2023-10-10
1963,Mateus Jesus,Sampaio de Goiás,CE,Nordeste,2024-04-14
1964,Lucca Lima,Araújo de Moraes,SP,Sudeste,2024-12-18
1965,Ana Júlia da Rosa,da Mata,CE,Nordeste,2024-03-05
1966,Dr. Luiz Fernando Silva,da Cruz Alegre,RJ,Sudeste,2024-02-29
1967,Fernando Aparecida,Aragão,MG,Sudeste,2023-06-01
1968,Luna Cunha,Melo Paulista,RJ,Sudeste,2023-04-19
1969,Beatriz Lopes,da Cunha,RJ,Sudeste,2023-10-20
1970,Maria Clara Farias,Camargo do Campo,CE,Nordeste,2023-12-19
1971,Alice Rodrigues,Farias,BA,Nordeste,2023-09-28
1972,Dr. Vinícius Pereira,da Costa Paulista,BA,Nordeste,2024-11-01
1973,Matheus Borges,Cardoso,PE,Nordeste,2024-08-08
1974,Bárbara Aparecida,Correia,PE,Nordeste,2023-02-08
1975,Sra. Beatriz Barbosa,da Rosa do Amparo,MG,Sudeste,2023-10-10
1976,Vitor Silveira,Aparecida,BA,Nordeste,2023-05-28
1977,Gael Leão,Teixeira da Prata,BA,Nordeste,2023-02-09
1978,Dr. Pietro Pires,Lopes,BA,Nordeste,2023-12-06
1979,Rodrigo Leão,Cavalcante,RS,Sul,2023-02-20
1980,Kamilly Sampaio,da Rocha,PE,Nordeste,2023-10-03
1981,Bento Vieira,Sousa,SC,Sul,2023-01-21
1982,Sabrina Rodrigues,Cavalcante,SC,Sul,2023-11-07
1983,Sophia Gomes,Guerra Paulista,PR,Sul,2023-10-15
1984,Francisco Abreu,Oliveira,PE,Nordeste,2024-12-13
1985,Anthony Vieira,Montenegro de Santos,RJ,Sudeste,2023-08-22
1986,Dra. Joana da Rosa,da Rocha,MG,Sudeste,2023-11-04
1987,Sra. Bárbara Cavalcante,Aparecida,PE,Nordeste,2023-11-25
1988,Isabela da Rocha,Porto,PR,Sul,2024-03-02
1989,João Lucas Carvalho,Vieira do Norte,RJ,Sudeste,2023-07-12
1990,Isadora Costela,Abreu,PE,Nordeste,2023-08-05
1991,Manuella Pires,Duarte de Minas,BA,Nordeste,2024-05-11
1992,Dra. Julia Silveira,Jesus,CE,Nordeste,2024-01-18
1993,Laís Duarte,Pires,SP,Sudeste,2024-06-11
1994,Luiz Henrique Câmara,Cavalcanti Paulista,MG,Sudeste,2023-03-09
1995,Vitor Gabriel Ribeiro,Silveira,PR,Sul,2024-12-27
1996,Dra. Maria Helena Rezende,Pires da Prata,CE,Nordeste,2024-02-18
1997,Pedro Miguel Câmara,da Mata do Oeste,MG,Sudeste,2024-06-20
1998,Maria Laura Cassiano,da Conceição de Siqueira,SP,Sudeste,2023-06-27
1999,Sra. Maria Eduarda Casa Grande,Borges de Monteiro,RS,Sul,2023-07-25
2000,Raul Cirino,Correia,SP,Sudeste,2023-09-13
2001,Rebeca Siqueira,Ramos,SP,Sudeste,2024-04-12
2002,Antônio das Neves,Cavalcanti,SP,Sudeste,2024-01-05
2003,Esther Azevedo,Barbosa,RS,Sul,2023-10-08
2004,Isabelly Marques,Brito do Galho,SC,Sul,2024-04-20
2005,Anthony Gabriel Pereira,Garcia,CE,Nordeste,2024-02-11
2006,Alícia Camargo,Teixeira,RJ,Sudeste,2024-11-28
2007,Ana Clara Cardoso,Vargas,SP,Sudeste,2023-09-05
2008,João Felipe Casa Grande,Vieira,SC,Sul,2024-05-15
2009,Cauê Nogueira,Santos de Minas,PE,Nordeste,2023-07-01
2010,Davi Miguel Mendes,Castro de das Neves,PE,Nordeste,2024-08-23
2011,Dr. Eduardo da Cruz,Nogueira,CE,Nordeste,2023-12-25
2012,Sra. Ísis Campos,Aparecida,SC,Sul,2023-06-17
2013,Yago da Rocha,Moraes,PR,Sul,2024-12-06
2014,Cecília Abreu,Alves,RJ,Sudeste,2023-10-19
2015,Paulo Gomes,Fogaça,SP,Sudeste,2024-01-31
2016,Laura Câmara,Rodrigues do Campo,SP,Sudeste,2023-06-16
2017,Eloá Camargo,Caldeira,RS,Sul,2023-08-15
2018,Luiz Henrique Barbosa,Campos da Praia,RS,Sul,2024-11-24
2019,Augusto Pereira,Cavalcanti,RS,Sul,2023-10-03
2020,Vitória Farias,Rocha,BA,Nordeste,2024-06-09
2021,Clarice Rios,Pinto da Mata,SP,Sudeste,2024-11-29
2022,Sr. João Gabriel Monteiro,da Luz de Minas,SP,Sudeste,2024-04-30
2023,Dom Vasconcelos,Dias,MG,Sudeste,2024-10-24
2024,Mathias Machado,Azevedo de Camargo,MG,Sudeste,2024-09-07
2025,Mariane Siqueira,Casa Grande de Minas,SP,Sudeste,2023-08-18
2026,Sr. Fernando Vargas,Fogaça Alegre,PR,Sul,2024-09-14
2027,Mariana Mendes,Pereira Alegre,PR,Sul,2024-12-30
2028,Joaquim Gomes,Novaes do Amparo,PR,Sul,2024-03-09
2029,Yasmin Monteiro,Gomes,BA,Nordeste,2023-12-24
2030,Otto Moura,Sampaio,PE,Nordeste,2023-09-16
2031,Isaac Fonseca,Costela,RS,Sul,2024-04-22
2032,Luiz Miguel Novais,Carvalho de Camargo,PR,Sul,2024-11-24
2033,Luiz Fernando Fonseca,da Rocha,CE,Nordeste,2024-09-30
2034,Cecília Novaes,da Cruz do Oeste,BA,Nordeste,2024-08-21
2035,Benjamin Souza,Campos,RJ,Sudeste,2023-01-08
2036,Dra. Cecília Garcia,Sampaio,CE,Nordeste,2024-11-09
2037,Maria Fernanda Aragão,Ribeiro,SC,Sul,2024-07-28
2038,Ana Sophia Mendes,Alves,PR,Sul,2023-11-02
2039,Luiz Otávio Casa Grande,da Cruz,RJ,Sudeste,2024-05-08
2040,Anthony Gabriel Nunes,Cassiano da Serra,RJ,Sudeste,2023-12-11
2041,Cecilia Souza,Melo das Pedras,PR,Sul,2024-10-17
2042,Sra. Melina Viana,da Paz,SC,Sul,2023-10-11
2043,Eduardo Araújo,Pereira,PR,Sul,2024-11-02
2044,Theodoro Castro,Gonçalves,PR,Sul,2023-07-12
2045,Mirella Novaes,Oliveira do Galho,MG,Sudeste,2024-06-13
2046,Ian Lima,da Mata,RS,Sul,2023-02-28
2047,Vicente Garcia,Souza,BA,Nordeste,2024-11-07
2048,Murilo Pinto,Câmara,SC,Sul,2024-11-28
2049,Ester Souza,Sales,MG,Sudeste,2023-01-27
2050,Pietra Dias,Garcia da Serra,PE,Nordeste,2023-10-30
2051,Marcelo Ramos,Correia Paulista,PR,Sul,2024-03-04
2052,Cauã Barbosa,Pereira Alegre,BA,Nordeste,2024-02-02
2053,Isaque da Paz,Nogueira,SP,Sudeste,2024-08-20
2054,Benício Cunha,Sá,RS,Sul,2023-12-18
2055,Gabriel Novaes,Porto,RS,Sul,2024-12-03
2056,Isaque da Mata,Nunes,CE,Nordeste,2024-10-15
2057,Ana Clara Nunes,Aparecida de Aragão,PE,Nordeste,2024-11-18
2058,Sr. Leonardo Albuquerque,Sá da Mata,SC,Sul,2024-06-03
2059,Sarah Correia,Sá das Flores,PR,Sul,2023-06-24
2060,Sra. Caroline Sampaio,Farias,CE,Nordeste,2023-07-05
2061,Sarah Brito,Alves,PR,Sul,2023-04-10
2062,Maria Helena Mendes,da Rocha,PE,Nordeste,2023-05-12
2063,Dom Rodrigues,Barros de Pires,PR,Sul,2024-07-26
2064,Igor Cunha,Vargas,MG,Sudeste,2024-11-27
2065,Srta. Sarah Moreira,Machado Grande,SC,Sul,2024-11-01
2066,Dr. Luiz Miguel Pinto,Aparecida das Flores,RJ,Sudeste,2023-08-16
2067,Gustavo Henrique Pimenta,Cassiano,SC,Sul,2023-08-17
2068,Sara Brito,Casa Grande,PR,Sul,2024-03-06
2069,Yan Viana,Monteiro,SC,Sul,2024-01-16
2070,Rafael Dias,da Rocha,PR,Sul,2024-08-22
2071,Bernardo da Mota,Fogaça de Minas,PR,Sul,2024-04-19
2072,Felipe Santos,da Luz de Melo,RJ,Sudeste,2024-04-26
2073,Pedro Miguel Rezende,Campos,SP,Sudeste,2024-10-11
2074,Raquel Aparecida,da Paz das Flores,RJ,Sudeste,2024-04-28
2075,Caroline Macedo,Moraes Alegre,RS,Sul,2024-05-27
2076,Sr. Noah Montenegro,da Luz de Rodrigues,RJ,Sudeste,2024-11-28
2077,Benjamin Sousa,Sampaio,BA,Nordeste,2024-06-26
2078,Alexia Cassiano,da Rocha,PR,Sul,2024-02-28
2079,Eduarda Nunes,Barbosa de Goiás,SP,Sudeste,2023-06-04
2080,Nicole Rios,Ferreira,MG,Sudeste,2023-07-25
2081,Nina Ramos,Caldeira de Barros,SC,Sul,2024-02-24
2082,Cauê Gonçalves,Costa das Flores,PE,Nordeste,2023-05-27
2083,Sr. Liam Fernandes,Cunha de Sampaio,SC,Sul,2023-07-04
2084,Sra. Bruna da Mota,Andrade de Nogueira,RJ,Sudeste,2024-05-14
2085,Ravy Casa Grande,Dias,SC,Sul,2024-10-08
2086,Ana Beatriz Peixoto,Araújo da Praia,MG,Sudeste,2023-11-17
2087,Olívia Cunha,Cunha,SP,Sudeste,2023-01-05
2088,Otávio da Mata,Porto da Serra,PE,Nordeste,2023-10-08
2089,Diego Azevedo,Guerra de Minas,RS,Sul,2023-06-22
2090,Rael Leão,Rios,MG,Sudeste,2024-05-16
2091,Francisco Aragão,Lima,RJ,Sudeste,2023-05-13
2092,Dr. Enzo Costa,Leão do Amparo,BA,Nordeste,2024-10-10
2093,Zoe Sales,Sampaio,BA,Nordeste,2024-02-18
2094,Maria Sales,Albuquerque da Prata,BA,Nordeste,2024-05-03
2095,Fernanda Barbosa,Duarte,BA,Nordeste,2023-01-05
2096,Luiza Albuquerque,Marques,SP,Sudeste,2024-06-30
2097,Theo Dias,Vieira,RS,Sul,2024-01-18
2098,Maria Luísa da Luz,Machado,SP,Sudeste,2023-11-26
2099,Rael Porto,Andrade,CE,Nordeste,2023-07-15
2100,Gabriel Leão,Peixoto,SP,Sudeste,2024-11-23
2101,Helena Ferreira,Correia,SP,Sudeste,2024-10-03
2102,Alice Freitas,Almeida da Mata,RS,Sul,2023-08-20
2103,Theodoro Campos,Rezende de Marques,SC,Sul,2023-11-16
2104,Maria Sophia Fogaça,Nogueira das Pedras,MG,Sudeste,2023-04-16
